msec	type	x_gm	y_gm
597004	Vehicle	-432.62289599999997	4490.042026
597004	Pedestrian	-429.573963	4517.26439
597004	Pedestrian	-432.25495199999995	4529.153692
597004	Pedestrian	-456.42054299999995	4531.848768
597004	Pedestrian	-459.869776	4535.954068999999
597004	Pedestrian	-430.583682	4507.236174000001
597004	Pedestrian	-424.30810499999995	4511.283915999999
597004	Pedestrian	-424.48667400000005	4509.570562
597028	Vehicle	-432.49133	4490.118872999999
597028	Pedestrian	-429.578147	4517.387915
597028	Pedestrian	-432.262179	4529.228758
597028	Pedestrian	-456.466476	4531.947961999999
597028	Pedestrian	-459.83520899999996	4535.894131
597028	Pedestrian	-431.05039000000005	4507.117042
597028	Pedestrian	-424.312008	4511.289574
597028	Pedestrian	-424.11824	4510.036202
597052	Vehicle	-432.341889	4490.140632
597052	Pedestrian	-429.580509	4517.346213000001
597052	Pedestrian	-432.269405	4529.303825
597052	Pedestrian	-456.650042	4532.427565
597052	Pedestrian	-459.80064100000004	4535.834193
597052	Pedestrian	-431.51709800000003	4506.99791
597052	Pedestrian	-424.315911	4511.295233
597052	Pedestrian	-423.867112	4510.486497999999
597052	Pedestrian	-431.665129	4523.550975
597076	Vehicle	-432.207936	4490.228604999999
597076	Pedestrian	-429.57932300000004	4517.3054409999995
597076	Pedestrian	-432.276632	4529.378890999999
597076	Pedestrian	-456.65647800000005	4532.447303
597076	Pedestrian	-459.766074	4535.774254999999
597076	Pedestrian	-431.98380599999996	4506.878778
597076	Pedestrian	-424.319813	4511.300891
597076	Pedestrian	-423.64112	4511.086481
597076	Pedestrian	-431.66563099999996	4523.551154
597102	Vehicle	-432.062129	4490.292993
597102	Pedestrian	-429.58331799999996	4517.420957
597102	Pedestrian	-432.28445999999997	4529.460213
597102	Pedestrian	-456.656429	4532.464779999999
597102	Pedestrian	-459.72862599999996	4535.709323
597102	Pedestrian	-432.489406	4506.749718
597102	Pedestrian	-424.324041	4511.3070210000005
597102	Pedestrian	-423.498057	4511.470757
597102	Pedestrian	-431.666174	4523.551349
597102	Vehicle	-432.062129	4490.292993
597102	Pedestrian	-429.58331799999996	4517.420957
597102	Pedestrian	-432.28445999999997	4529.460213
597102	Pedestrian	-456.656429	4532.464779999999
597102	Pedestrian	-459.72862599999996	4535.709323
597102	Pedestrian	-432.489406	4506.749718
597102	Pedestrian	-424.324041	4511.3070210000005
597102	Pedestrian	-423.498057	4511.470757
597102	Pedestrian	-431.666174	4523.551349
597102	Vehicle	-432.062129	4490.292993
597102	Pedestrian	-429.58331799999996	4517.420957
597102	Pedestrian	-432.28445999999997	4529.460213
597102	Pedestrian	-456.656429	4532.464779999999
597102	Pedestrian	-459.72862599999996	4535.709323
597102	Pedestrian	-432.489406	4506.749718
597102	Pedestrian	-424.324041	4511.3070210000005
597102	Pedestrian	-423.498057	4511.470757
597102	Pedestrian	-431.666174	4523.551349
597124	Vehicle	-431.94290599999994	4490.378981
597124	Pedestrian	-429.59785800000003	4517.381809
597124	Pedestrian	-432.29108499999995	4529.529024
597124	Pedestrian	-456.63062699999995	4532.454398
597124	Pedestrian	-459.696939	4535.65438
597124	Pedestrian	-432.917222	4506.640514
597124	Pedestrian	-424.327619	4511.312207999999
597124	Pedestrian	-423.34568600000006	4512.156438
597124	Pedestrian	-431.666634	4523.551513
597148	Vehicle	-431.79115	4490.4031159999995
597148	Pedestrian	-429.59600700000004	4517.339597
597148	Pedestrian	-432.298311	4529.604090999999
597148	Pedestrian	-456.675187	4532.557968
597148	Pedestrian	-424.331521	4511.317865999999
597148	Pedestrian	-423.25041799999997	4512.59692
597148	Pedestrian	-431.667136	4523.551693
597148	Vehicle	-431.79115	4490.4031159999995
597148	Pedestrian	-429.59600700000004	4517.339597
597148	Pedestrian	-432.298311	4529.604090999999
597148	Pedestrian	-456.675187	4532.557968
597148	Pedestrian	-424.331521	4511.317865999999
597148	Pedestrian	-423.25041799999997	4512.59692
597148	Pedestrian	-431.667136	4523.551693
597172	Vehicle	-431.64745800000003	4490.461967
597172	Pedestrian	-429.59122199999996	4517.298337
597172	Pedestrian	-432.305537	4529.679157
597172	Pedestrian	-456.82862400000005	4532.951095
597172	Pedestrian	-423.19179299999996	4512.771395000001
597172	Pedestrian	-431.667637	4523.551872
597197	Vehicle	-431.494467	4490.4892310000005
597197	Pedestrian	-429.56596500000006	4517.24958
597197	Pedestrian	-456.76089400000006	4532.887242
597197	Pedestrian	-423.14293399999997	4512.91315
597197	Pedestrian	-431.66815999999994	4523.552059000001
597221	Vehicle	-431.361529	4490.5889
597221	Pedestrian	-429.55294699999996	4517.080988000001
597221	Pedestrian	-456.86091500000003	4533.207281
597221	Pedestrian	-423.097016	4513.025788
597221	Pedestrian	-431.668662	4523.552238
597221	Vehicle	-431.361529	4490.5889
597221	Pedestrian	-429.55294699999996	4517.080988000001
597221	Pedestrian	-456.86091500000003	4533.207281
597221	Pedestrian	-423.097016	4513.025788
597221	Pedestrian	-431.668662	4523.552238
597245	Vehicle	-431.214209	4490.633115
597245	Pedestrian	-429.539978	4516.805477
597245	Pedestrian	-456.98534800000004	4533.512637
597245	Pedestrian	-423.066632	4513.125347
597245	Pedestrian	-431.66916299999997	4523.552418
