msec	type	x_gm	y_gm
556948	Pedestrian	-456.742345	4599.087401
556948	Pedestrian	-459.241216	4612.14001
556948	Pedestrian	-446.819542	4598.898198
556948	Pedestrian	-458.63465099999996	4615.14908
556948	Pedestrian	-449.53045	4614.976169
556948	Pedestrian	-441.77864400000004	4611.808681
556948	Pedestrian	-456.742345	4599.087401
556948	Pedestrian	-459.241216	4612.14001
556948	Pedestrian	-446.819542	4598.898198
556948	Pedestrian	-458.63465099999996	4615.14908
556948	Pedestrian	-449.53045	4614.976169
556948	Pedestrian	-441.77864400000004	4611.808681
556972	Pedestrian	-456.73913899999997	4599.011517
556972	Pedestrian	-459.229891	4612.056146
556972	Pedestrian	-446.79739800000004	4598.771798
556972	Pedestrian	-458.64506600000004	4615.0837759999995
556972	Pedestrian	-449.490136	4614.745914
556972	Pedestrian	-441.77864400000004	4611.808681
556972	Pedestrian	-456.73913899999997	4599.011517
556972	Pedestrian	-459.229891	4612.056146
556972	Pedestrian	-446.79739800000004	4598.771798
556972	Pedestrian	-458.64506600000004	4615.0837759999995
556972	Pedestrian	-449.490136	4614.745914
556972	Pedestrian	-441.77864400000004	4611.808681
556996	Pedestrian	-456.741212	4598.951734
556996	Pedestrian	-459.211593	4611.951902000001
556996	Pedestrian	-446.776439	4598.650054
556996	Pedestrian	-458.654978	4615.0216359999995
556996	Pedestrian	-449.477345	4614.678282
556996	Pedestrian	-441.851247	4611.388239
556996	Pedestrian	-456.741212	4598.951734
556996	Pedestrian	-459.211593	4611.951902000001
556996	Pedestrian	-446.776439	4598.650054
556996	Pedestrian	-458.654978	4615.0216359999995
556996	Pedestrian	-449.477345	4614.678282
556996	Pedestrian	-441.851247	4611.388239
557020	Pedestrian	-456.744125	4598.893007
557020	Pedestrian	-459.19362699999994	4611.8505159999995
557020	Pedestrian	-446.755247	4598.521672
557020	Pedestrian	-458.651938	4614.92215
557020	Pedestrian	-449.464554	4614.61065
557020	Pedestrian	-441.85233700000003	4611.381929
557044	Pedestrian	-456.7442	4598.828792
557044	Pedestrian	-459.16924400000005	4611.730458
557044	Pedestrian	-446.73518499999994	4598.3979039999995
557044	Pedestrian	-458.676937	4614.909406000001
557044	Pedestrian	-449.45176299999997	4614.543019
557044	Pedestrian	-441.85342599999996	4611.375618
