msec	type	x_gm	y_gm
567311	Pedestrian	-457.22484000000003	4589.337599
567311	Pedestrian	-446.52631900000006	4573.356364
567311	Pedestrian	-444.595567	4570.320691
567311	Pedestrian	-448.321335	4574.52267
567311	Pedestrian	-448.71143499999994	4587.538695
567311	Pedestrian	-459.01148499999994	4625.144544
567311	Vehicle	-440.72972699999997	4581.56667
567311	Pedestrian	-459.55640800000003	4590.245384000001
567311	Pedestrian	-457.22484000000003	4589.337599
567311	Pedestrian	-446.52631900000006	4573.356364
567311	Pedestrian	-444.595567	4570.320691
567311	Pedestrian	-448.321335	4574.52267
567311	Pedestrian	-448.71143499999994	4587.538695
567311	Pedestrian	-459.01148499999994	4625.144544
567335	Vehicle	-440.43234400000006	4580.234101
567335	Pedestrian	-459.680221	4590.098779999999
567335	Pedestrian	-457.25050300000004	4588.992402000001
567335	Pedestrian	-446.514258	4572.838366
567335	Pedestrian	-444.434305	4569.757348
567335	Pedestrian	-448.190727	4572.153340999999
567335	Pedestrian	-448.74101900000005	4587.56435
567335	Pedestrian	-459.012731	4625.150796
567335	Vehicle	-440.43234400000006	4580.234101
567335	Pedestrian	-459.680221	4590.098779999999
567335	Pedestrian	-457.25050300000004	4588.992402000001
567335	Pedestrian	-446.514258	4572.838366
567335	Pedestrian	-444.434305	4569.757348
567335	Pedestrian	-448.190727	4572.153340999999
567335	Pedestrian	-448.74101900000005	4587.56435
567335	Pedestrian	-459.012731	4625.150796
567359	Vehicle	-440.185317	4578.915542
567359	Pedestrian	-459.804171	4589.940454
567359	Pedestrian	-457.283971	4588.646962
567359	Pedestrian	-446.516852	4572.326911
567359	Pedestrian	-444.26449	4569.187659
567359	Pedestrian	-448.06012000000004	4569.784013
567359	Pedestrian	-448.74972599999995	4587.567977000001
567359	Pedestrian	-459.01397699999995	4625.157048
567359	Vehicle	-440.185317	4578.915542
567359	Pedestrian	-459.804171	4589.940454
567359	Pedestrian	-457.283971	4588.646962
567359	Pedestrian	-446.516852	4572.326911
567359	Pedestrian	-444.26449	4569.187659
567359	Pedestrian	-448.06012000000004	4569.784013
567359	Pedestrian	-448.74972599999995	4587.567977000001
567359	Pedestrian	-459.01397699999995	4625.157048
567384	Vehicle	-439.95514299999996	4577.60811
567384	Pedestrian	-459.92655599999995	4589.764089
567384	Pedestrian	-457.32445	4588.293541
567384	Pedestrian	-446.536692	4571.8141049999995
567384	Pedestrian	-444.08481100000006	4568.591014
567384	Pedestrian	-447.92407099999997	4567.315963
567384	Pedestrian	-448.947434	4588.473895
567384	Pedestrian	-459.015275	4625.16356
567408	Vehicle	-439.738715	4576.387756
567408	Pedestrian	-460.04346	4589.572641
567408	Pedestrian	-457.35739900000004	4587.918368
567408	Pedestrian	-446.571606	4571.308145
567408	Pedestrian	-443.897435	4568.0113710000005
567408	Pedestrian	-447.793463	4564.946635
567408	Pedestrian	-449.234475	4589.718508
567408	Pedestrian	-459.01652	4625.169812
567408	Vehicle	-439.738715	4576.387756
567408	Pedestrian	-460.04346	4589.572641
567408	Pedestrian	-457.35739900000004	4587.918368
567408	Pedestrian	-446.571606	4571.308145
567408	Pedestrian	-443.897435	4568.0113710000005
567408	Pedestrian	-447.793463	4564.946635
567408	Pedestrian	-449.234475	4589.718508
567408	Pedestrian	-459.01652	4625.169812
567432	Vehicle	-439.581341	4575.130469
567432	Pedestrian	-460.15912199999997	4589.367822
567432	Pedestrian	-457.39702	4587.539302
567432	Pedestrian	-446.61689400000006	4570.789371
567432	Pedestrian	-443.70191500000004	4567.420741
567432	Pedestrian	-447.662856	4562.5773070000005
567432	Pedestrian	-449.382358	4590.32815
567432	Pedestrian	-459.017766	4625.176064
567456	Vehicle	-439.43323300000003	4573.963839
567456	Pedestrian	-460.270172	4589.145036999999
567456	Pedestrian	-457.44140899999996	4587.152137
567456	Pedestrian	-446.67190899999997	4570.258914999999
567456	Pedestrian	-443.498691	4566.822739
567456	Pedestrian	-447.53224900000004	4560.207978
567456	Pedestrian	-449.52117599999997	4590.867561
567456	Pedestrian	-459.01901200000003	4625.182315
567456	Vehicle	-439.43323300000003	4573.963839
567456	Pedestrian	-460.270172	4589.145036999999
567456	Pedestrian	-457.44140899999996	4587.152137
567456	Pedestrian	-446.67190899999997	4570.258914999999
567456	Pedestrian	-443.498691	4566.822739
567456	Pedestrian	-447.53224900000004	4560.207978
567456	Pedestrian	-449.52117599999997	4590.867561
567456	Pedestrian	-459.01901200000003	4625.182315
567480	Vehicle	-439.287748	4572.837329
567480	Pedestrian	-460.380076	4588.908017
567480	Pedestrian	-457.48353499999996	4586.747952000001
567480	Pedestrian	-446.731041	4569.70665
567480	Pedestrian	-443.288004	4566.215351
567480	Pedestrian	-447.40164100000004	4557.83865
567480	Pedestrian	-449.640701	4591.329341
567480	Pedestrian	-459.467001	4626.593802
567505	Vehicle	-439.159272	4571.717511
567505	Pedestrian	-460.488924	4588.652063
567505	Pedestrian	-457.535234	4586.341045
567505	Pedestrian	-446.795558	4569.1249689999995
567505	Pedestrian	-443.06613799999997	4565.558678
567505	Pedestrian	-449.664119	4591.335161999999
567505	Pedestrian	-459.598951	4627.210752
567505	Vehicle	-439.159272	4571.717511
567505	Pedestrian	-460.488924	4588.652063
567505	Pedestrian	-457.535234	4586.341045
567505	Pedestrian	-446.795558	4569.1249689999995
567505	Pedestrian	-443.06613799999997	4565.558678
567505	Pedestrian	-449.664119	4591.335161999999
567505	Pedestrian	-459.598951	4627.210752
567528	Vehicle	-439.052428	4570.654308
567528	Pedestrian	-460.59095599999995	4588.385284
567528	Pedestrian	-457.58695700000004	4585.93311
567528	Pedestrian	-446.864408	4568.538762
567528	Pedestrian	-442.84148799999997	4564.946629
567528	Pedestrian	-449.677182	4591.309421
567528	Pedestrian	-459.61651399999994	4627.266482999999
567552	Vehicle	-438.968524	4569.619535
567552	Pedestrian	-460.69435	4588.102564
567552	Pedestrian	-457.64026900000005	4585.505664
567552	Pedestrian	-446.938376	4567.919849
567552	Pedestrian	-442.606676	4564.2855979999995
567552	Pedestrian	-449.80884800000007	4591.686409
567552	Pedestrian	-459.63483899999994	4627.324637
567552	Vehicle	-438.968524	4569.619535
567552	Pedestrian	-460.69435	4588.102564
567552	Pedestrian	-457.64026900000005	4585.505664
567552	Pedestrian	-446.938376	4567.919849
567552	Pedestrian	-442.606676	4564.2855979999995
567552	Pedestrian	-449.80884800000007	4591.686409
567552	Pedestrian	-459.63483899999994	4627.324637
567576	Vehicle	-438.897149	4568.617331
567576	Pedestrian	-460.79719500000004	4587.80678
567576	Pedestrian	-457.696765	4585.070974
567576	Pedestrian	-447.020251	4567.282079
567576	Pedestrian	-442.36893499999996	4563.621886
567576	Pedestrian	-449.882762	4592.00883
567576	Pedestrian	-459.65316500000006	4627.382791
567576	Vehicle	-438.897149	4568.617331
567576	Pedestrian	-460.79719500000004	4587.80678
567576	Pedestrian	-457.696765	4585.070974
567576	Pedestrian	-447.020251	4567.282079
567576	Pedestrian	-442.36893499999996	4563.621886
567576	Pedestrian	-449.882762	4592.00883
567576	Pedestrian	-459.65316500000006	4627.382791
567601	Vehicle	-438.832533	4567.6228439999995
567601	Pedestrian	-460.9005	4587.49241
567601	Pedestrian	-457.74785499999996	4584.604691
567601	Pedestrian	-447.10863499999994	4566.6087609999995
567601	Pedestrian	-442.11897400000004	4562.902667
567601	Pedestrian	-449.88096399999995	4591.933153
567601	Pedestrian	-459.672255	4627.443368
567601	Vehicle	-438.832533	4567.6228439999995
567601	Pedestrian	-460.9005	4587.49241
567601	Pedestrian	-457.74785499999996	4584.604691
567601	Pedestrian	-447.10863499999994	4566.6087609999995
567601	Pedestrian	-442.11897400000004	4562.902667
567601	Pedestrian	-449.88096399999995	4591.933153
567601	Pedestrian	-459.672255	4627.443368
567625	Vehicle	-438.782029	4566.685297999999
567625	Pedestrian	-461.002446	4587.170325
567625	Pedestrian	-457.804627	4584.142196
567625	Pedestrian	-447.20084800000006	4565.9165649999995
567625	Pedestrian	-441.868655	4562.1706030000005
567625	Pedestrian	-449.999186	4592.238993
567625	Pedestrian	-459.69058099999995	4627.501522
567649	Vehicle	-438.73237400000005	4565.781215999999
567649	Vehicle	-442.563472	4538.619792
567649	Pedestrian	-461.10075700000004	4586.8319710000005
567649	Pedestrian	-457.866518	4583.677267
567649	Pedestrian	-447.29894900000005	4565.198693
567649	Pedestrian	-441.613879	4561.417257
567649	Pedestrian	-450.102237	4592.515684
567649	Pedestrian	-459.708907	4627.559675
567649	Vehicle	-438.73237400000005	4565.781215999999
567649	Vehicle	-442.563472	4538.619792
567649	Pedestrian	-461.10075700000004	4586.8319710000005
567649	Pedestrian	-457.866518	4583.677267
567649	Pedestrian	-447.29894900000005	4565.198693
567649	Pedestrian	-441.613879	4561.417257
567649	Pedestrian	-450.102237	4592.515684
567649	Pedestrian	-459.708907	4627.559675
567649	Vehicle	-438.73237400000005	4565.781215999999
567649	Vehicle	-442.563472	4538.619792
567649	Pedestrian	-461.10075700000004	4586.8319710000005
567649	Pedestrian	-457.866518	4583.677267
567649	Pedestrian	-447.29894900000005	4565.198693
567649	Pedestrian	-441.613879	4561.417257
567649	Pedestrian	-450.102237	4592.515684
567649	Pedestrian	-459.708907	4627.559675
567673	Vehicle	-438.69841399999996	4564.90575
567673	Vehicle	-442.583115	4538.657676
567673	Pedestrian	-461.193064	4586.468296999999
567673	Pedestrian	-457.92643200000003	4583.1957600000005
567673	Pedestrian	-447.404292	4564.4517909999995
567673	Pedestrian	-441.356404	4560.6431840000005
567673	Pedestrian	-450.14247400000005	4592.410763
567673	Pedestrian	-459.727232	4627.617829
567673	Vehicle	-438.69841399999996	4564.90575
567673	Vehicle	-442.583115	4538.657676
567673	Pedestrian	-461.193064	4586.468296999999
567673	Pedestrian	-457.92643200000003	4583.1957600000005
567673	Pedestrian	-447.404292	4564.4517909999995
567673	Pedestrian	-441.356404	4560.6431840000005
567673	Pedestrian	-450.14247400000005	4592.410763
567673	Pedestrian	-459.727232	4627.617829
567697	Vehicle	-438.663949	4564.086974
567697	Vehicle	-442.58959699999997	4538.587914
567697	Pedestrian	-461.286265	4586.099296
567697	Pedestrian	-457.98940999999996	4582.707725
567697	Pedestrian	-447.515308	4563.675144
567697	Pedestrian	-441.096221	4559.834898
567697	Pedestrian	-450.11305	4591.973377
567697	Pedestrian	-459.745558	4627.675983
567697	Vehicle	-438.663949	4564.086974
567697	Vehicle	-442.58959699999997	4538.587914
567697	Pedestrian	-461.286265	4586.099296
567697	Pedestrian	-457.98940999999996	4582.707725
567697	Pedestrian	-447.515308	4563.675144
567697	Pedestrian	-441.096221	4559.834898
567697	Pedestrian	-450.11305	4591.973377
567697	Pedestrian	-459.745558	4627.675983
567721	Vehicle	-438.64482599999997	4563.2955950000005
567721	Vehicle	-442.59588499999995	4538.5530850000005
567721	Pedestrian	-461.377809	4585.715828
567721	Pedestrian	-458.046624	4582.197881
567721	Pedestrian	-447.629547	4562.863438
567721	Pedestrian	-440.83117000000004	4559.008449
567721	Pedestrian	-450.22554800000006	4592.260118
567721	Pedestrian	-459.76388399999996	4627.7341369999995
567721	Vehicle	-438.64482599999997	4563.2955950000005
567721	Vehicle	-442.59588499999995	4538.5530850000005
567721	Pedestrian	-461.377809	4585.715828
567721	Pedestrian	-458.046624	4582.197881
567721	Pedestrian	-447.629547	4562.863438
567721	Pedestrian	-440.83117000000004	4559.008449
567721	Pedestrian	-450.22554800000006	4592.260118
567721	Pedestrian	-459.76388399999996	4627.7341369999995
567745	Vehicle	-438.61781500000006	4562.534704
567745	Vehicle	-442.609104	4538.514924
567745	Pedestrian	-461.466654	4585.317309
567745	Pedestrian	-458.10845599999993	4581.682881000001
567745	Pedestrian	-447.74150099999997	4562.012137
567745	Pedestrian	-440.56672199999997	4558.161359000001
567745	Pedestrian	-450.300455	4592.506561
567745	Pedestrian	-459.78220999999996	4627.792291
567769	Vehicle	-438.609754	4561.7989
567769	Vehicle	-442.633196	4538.505493
567769	Pedestrian	-461.556149	4584.908629
567769	Pedestrian	-458.169025	4581.156006
567769	Pedestrian	-447.857412	4561.131844
567769	Pedestrian	-440.302063	4557.2951219999995
567769	Pedestrian	-450.366695	4592.729634
567769	Pedestrian	-459.800536	4627.850445
567769	Vehicle	-438.609754	4561.7989
567769	Vehicle	-442.633196	4538.505493
567769	Pedestrian	-461.556149	4584.908629
567769	Pedestrian	-458.169025	4581.156006
567769	Pedestrian	-447.857412	4561.131844
567769	Pedestrian	-440.302063	4557.2951219999995
567769	Pedestrian	-450.366695	4592.729634
567769	Pedestrian	-459.800536	4627.850445
567793	Vehicle	-438.59266399999996	4561.067128
567793	Vehicle	-442.662226	4538.4974170000005
567793	Pedestrian	-461.642087	4584.482015
567793	Pedestrian	-458.23160700000005	4580.623065999999
567793	Pedestrian	-447.969649	4560.206442000001
567793	Pedestrian	-440.038547	4556.446105
567793	Pedestrian	-450.376846	4592.60146
567793	Pedestrian	-459.818862	4627.908598
567817	Vehicle	-438.59517	4560.33669
567817	Vehicle	-442.70136900000006	4538.506561
567817	Pedestrian	-461.724144	4584.040253
567817	Pedestrian	-458.293363	4580.07925
567817	Pedestrian	-448.075292	4559.242114
567817	Pedestrian	-439.769694	4555.544854
567817	Pedestrian	-450.398315	4592.489657
567817	Pedestrian	-436.536541	4542.641129
567842	Vehicle	-438.583177	4559.631655
567842	Vehicle	-442.746483	4538.529757
567842	Pedestrian	-461.80580499999996	4583.577343
567842	Pedestrian	-458.35353	4579.51612
567842	Pedestrian	-448.174211	4558.222359
567842	Pedestrian	-439.499626	4554.603927
567842	Pedestrian	-450.47957599999995	4592.71709
567842	Pedestrian	-436.536541	4542.641129
567866	Vehicle	-438.590225	4559.001155
567866	Vehicle	-442.779321	4538.527333
567866	Pedestrian	-461.88504900000004	4583.111365
567866	Pedestrian	-458.41610999999995	4578.9606969999995
567866	Pedestrian	-448.26345499999996	4557.184464
567866	Pedestrian	-439.243629	4553.701147
567866	Pedestrian	-450.578259	4592.93849
567866	Pedestrian	-436.536541	4542.641129
567866	Vehicle	-438.590225	4559.001155
567866	Vehicle	-442.779321	4538.527333
567866	Pedestrian	-461.88504900000004	4583.111365
567866	Pedestrian	-458.41610999999995	4578.9606969999995
567866	Pedestrian	-448.26345499999996	4557.184464
567866	Pedestrian	-439.243629	4553.701147
567866	Pedestrian	-450.578259	4592.93849
567866	Pedestrian	-436.536541	4542.641129
567890	Vehicle	-438.59696900000006	4558.370462
567890	Vehicle	-442.82270199999994	4538.5531
567890	Pedestrian	-461.96446	4582.633127
567890	Pedestrian	-458.476993	4578.395443
567890	Pedestrian	-448.34071100000006	4556.116288
567890	Pedestrian	-438.995526	4552.789567
567890	Pedestrian	-450.61940899999996	4592.828109
567890	Pedestrian	-436.536541	4542.641129
567890	Vehicle	-438.59696900000006	4558.370462
567890	Vehicle	-442.82270199999994	4538.5531
567890	Pedestrian	-461.96446	4582.633127
567890	Pedestrian	-458.476993	4578.395443
567890	Pedestrian	-448.34071100000006	4556.116288
567890	Pedestrian	-438.995526	4552.789567
567890	Pedestrian	-450.61940899999996	4592.828109
567890	Pedestrian	-436.536541	4542.641129
567914	Vehicle	-438.600942	4557.787961999999
567914	Vehicle	-442.856373	4538.572947
567914	Pedestrian	-462.04123799999996	4582.1416
567914	Pedestrian	-458.538593	4577.826410000001
567914	Pedestrian	-448.40870599999994	4555.015001
567914	Pedestrian	-438.754291	4551.827083
567914	Pedestrian	-450.66827	4592.734956
567914	Pedestrian	-436.57330999999994	4541.937368
567914	Vehicle	-438.600942	4557.787961999999
567914	Vehicle	-442.856373	4538.572947
567914	Pedestrian	-462.04123799999996	4582.1416
567914	Pedestrian	-458.538593	4577.826410000001
567914	Pedestrian	-448.40870599999994	4555.015001
567914	Pedestrian	-438.754291	4551.827083
567914	Pedestrian	-450.66827	4592.734956
567914	Pedestrian	-436.57330999999994	4541.937368
567938	Vehicle	-438.604431	4557.203786
567938	Vehicle	-442.875505	4538.545838
567938	Pedestrian	-462.116394	4581.639195000001
567938	Pedestrian	-458.59596600000003	4577.247816
567938	Pedestrian	-448.468341	4553.8791
567938	Pedestrian	-438.52203399999996	4550.904191
567938	Pedestrian	-450.725785	4592.8102149999995
567938	Pedestrian	-436.57364900000005	4541.930872999999
567962	Vehicle	-438.622175	4556.61889
567962	Vehicle	-442.815538	4538.325922
567962	Pedestrian	-462.189038	4581.122424
567962	Pedestrian	-458.650119	4576.656062
567962	Pedestrian	-448.513359	4552.731753
567962	Pedestrian	-438.29949500000004	4549.952673
567962	Pedestrian	-450.760159	4592.702435
567962	Pedestrian	-436.573989	4541.924377
567962	Vehicle	-438.622175	4556.61889
567962	Vehicle	-442.815538	4538.325922
567962	Pedestrian	-462.189038	4581.122424
567962	Pedestrian	-458.650119	4576.656062
567962	Pedestrian	-448.513359	4552.731753
567962	Pedestrian	-438.29949500000004	4549.952673
567962	Pedestrian	-450.760159	4592.702435
567962	Pedestrian	-436.573989	4541.924377
567986	Vehicle	-438.6274480000001	4556.055782
567986	Vehicle	-442.825915	4538.281527
567986	Pedestrian	-462.25844400000005	4580.593121
567986	Pedestrian	-458.70061200000004	4576.056361999999
567986	Pedestrian	-448.54169299999995	4551.5789939999995
567986	Pedestrian	-438.091908	4549.0488399999995
567986	Pedestrian	-450.79655199999996	4592.6097
567986	Pedestrian	-436.57432800000004	4541.917881
568010	Vehicle	-438.63663899999995	4555.536572999999
568010	Vehicle	-442.82101500000005	4538.204272999999
568010	Pedestrian	-462.324076	4580.049728
568010	Pedestrian	-458.73986900000006	4575.433945000001
568010	Pedestrian	-448.5523519999999	4550.445211
568010	Pedestrian	-437.898643	4548.166729
568010	Pedestrian	-450.821574	4592.522227
568010	Pedestrian	-436.574668	4541.911385
568010	Vehicle	-438.63663899999995	4555.536572999999
568010	Vehicle	-442.82101500000005	4538.204272999999
568010	Pedestrian	-462.324076	4580.049728
568010	Pedestrian	-458.73986900000006	4575.433945000001
568010	Pedestrian	-448.5523519999999	4550.445211
568010	Pedestrian	-437.898643	4548.166729
568010	Pedestrian	-450.821574	4592.522227
568010	Pedestrian	-436.574668	4541.911385
568035	Vehicle	-438.64167699999996	4555.035454999999
568035	Vehicle	-442.81942999999995	4538.149983
568035	Pedestrian	-462.39065300000004	4579.4901820000005
568035	Pedestrian	-458.779505	4574.801184
568035	Pedestrian	-448.548446	4549.3267829999995
568035	Pedestrian	-437.715116	4547.291064999999
568035	Pedestrian	-450.91736399999996	4592.761006000001
568035	Pedestrian	-436.575021	4541.904618
568058	Vehicle	-438.650292	4554.581440999999
568058	Vehicle	-442.831857	4538.135851
568058	Pedestrian	-462.45065300000005	4578.9373780000005
568058	Pedestrian	-458.809625	4574.176109
568058	Pedestrian	-448.52626100000003	4548.298336
568058	Pedestrian	-437.554612	4546.462791
568058	Pedestrian	-450.94147000000004	4592.673632
568058	Pedestrian	-436.575346	4541.898393
