msec	type	x_gm	y_gm
546898	Pedestrian	-445.24484800000005	4586.507159000001
546898	Pedestrian	-453.197717	4638.056850999999
546898	Pedestrian	-459.62499800000006	4613.0931869999995
546922	Pedestrian	-445.25098399999996	4586.544483
546922	Pedestrian	-453.197908	4638.073324
546922	Pedestrian	-459.62335199999995	4613.089575
546922	Pedestrian	-445.25098399999996	4586.544483
546922	Pedestrian	-453.197908	4638.073324
546922	Pedestrian	-459.62335199999995	4613.089575
546946	Pedestrian	-445.25824000000006	4586.582346
546946	Pedestrian	-453.1981	4638.089797
546970	Pedestrian	-445.266279	4586.616789
546970	Pedestrian	-453.198292	4638.106271
546994	Vehicle	-461.31807599999996	4670.454725
546994	Pedestrian	-445.274571	4586.654415
546994	Pedestrian	-453.198484	4638.122743999999
547018	Vehicle	-461.31807599999996	4670.454725
547018	Pedestrian	-445.283577	4586.692481
547018	Pedestrian	-453.198675	4638.139217
547018	Vehicle	-461.31807599999996	4670.454725
547018	Pedestrian	-445.283577	4586.692481
547018	Pedestrian	-453.198675	4638.139217
547043	Vehicle	-461.31807599999996	4670.454725
547043	Pedestrian	-445.293157	4586.729703
547066	Vehicle	-461.31807599999996	4670.454725
547066	Pedestrian	-445.30208600000003	4586.766227
547066	Vehicle	-461.31807599999996	4670.454725
547066	Pedestrian	-445.30208600000003	4586.766227
547091	Vehicle	-461.31807599999996	4670.454725
547091	Pedestrian	-445.313153	4586.798938
547115	Vehicle	-461.31807599999996	4670.454725
547115	Pedestrian	-445.32165	4586.8343859999995
547115	Pedestrian	-459.45296900000005	4614.261783
547115	Vehicle	-461.31807599999996	4670.454725
547115	Pedestrian	-445.32165	4586.8343859999995
547115	Pedestrian	-459.45296900000005	4614.261783
547139	Vehicle	-461.31807599999996	4670.454725
547139	Pedestrian	-445.33087800000004	4586.870233
547139	Pedestrian	-459.46305199999995	4614.254714
547163	Vehicle	-461.31807599999996	4670.454725
547163	Pedestrian	-445.340875	4586.902507
547163	Pedestrian	-459.377516	4613.9998780000005
547187	Vehicle	-461.31807599999996	4670.454725
547187	Pedestrian	-445.351596	4586.932572
547187	Pedestrian	-459.444397	4614.25999
547211	Vehicle	-461.31807599999996	4670.454725
547211	Pedestrian	-445.36259299999995	4586.961918
547211	Pedestrian	-459.41422	4614.254452
547211	Vehicle	-461.31807599999996	4670.454725
547211	Pedestrian	-445.36259299999995	4586.961918
547211	Pedestrian	-459.41422	4614.254452
547211	Vehicle	-461.31807599999996	4670.454725
547211	Pedestrian	-445.36259299999995	4586.961918
547211	Pedestrian	-459.41422	4614.254452
547235	Vehicle	-461.31807599999996	4670.454725
547235	Vehicle	-447.100995	4611.368334000001
547235	Pedestrian	-445.37470099999996	4586.9901
547235	Pedestrian	-459.46742300000005	4614.418309000001
547259	Vehicle	-461.31807599999996	4670.454725
547259	Vehicle	-446.880329	4610.9595420000005
547259	Pedestrian	-445.387041	4587.017564
547259	Pedestrian	-459.51087800000005	4614.550029999999
547259	Vehicle	-461.31807599999996	4670.454725
547259	Vehicle	-446.880329	4610.9595420000005
547259	Pedestrian	-445.387041	4587.017564
547259	Pedestrian	-459.51087800000005	4614.550029999999
547283	Vehicle	-446.965063	4610.880518
547283	Pedestrian	-445.40044900000004	4587.043817
547283	Pedestrian	-459.539332	4614.66068
547283	Vehicle	-446.965063	4610.880518
547283	Pedestrian	-445.40044900000004	4587.043817
547283	Pedestrian	-459.539332	4614.66068
547307	Vehicle	-446.965379	4610.880518
547307	Pedestrian	-445.416237	4587.065524000001
547307	Pedestrian	-459.565286	4614.756893
547307	Vehicle	-446.965379	4610.880518
547307	Pedestrian	-445.416237	4587.065524000001
547307	Pedestrian	-459.565286	4614.756893
547332	Vehicle	-446.965379	4610.880518
547332	Pedestrian	-445.431584	4587.0872340000005
547332	Pedestrian	-459.58971799999995	4614.843425999999
547356	Vehicle	-446.965379	4610.880518
547356	Pedestrian	-445.44766699999997	4587.111116
547356	Pedestrian	-459.62079500000004	4614.920628
547356	Vehicle	-446.965379	4610.880518
547356	Pedestrian	-445.44766699999997	4587.111116
